country_id,country_iso3_code,year,export_value,import_value,eci,coi,diversity,growth_proj,country_iso2_code,country_name,baseline_export_2015_2017,export_recovery_index,partner_hhi_export,total_exports_to_partners,partner_diversification_1_minus_hhi,tiva_exgr_dva_share,tiva_exgr_fva_share,tiva_fexgr_dva_share,tiva_ffd_dva_share,delta_tiva_fexgr_dva_share,delta_tiva_ffd_dva_share,wdi_gdp_pc_const_2015_usd,wdi_trade_openness_pct_gdp,wdi_natural_resource_rents_pct_gdp,wdi_tariff_applied_weighted_mean_all_products_pct,wgi_cc_est,wgi_ge_est,wgi_pv_est,wgi_rl_est,wgi_rq_est,wgi_va_est,wgi_institutional_quality_composite,us_china_trade_intensity_pre,exposed,tertile_threshold_low,tertile_threshold_high,gpr_global_annual,gpr_country_annual,gpr_for_model_annual,log_gdp_pc,post,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region,post_tariff,gvc_signed_change,log_export_recovery,export_recovery_winsor_1_99,pretrend_adjusted_export_recovery,not_bottom_decile_export_size,export_size_weight,hhi_excl_us_china,destination_entropy_excl_us_china,n_non_uschina_destinations,partner_diversification_excl_us_china,effective_destinations_excl_us_china,new_non_uschina_destination_count,new_non_uschina_destination_export_share,persistent_new_non_uschina_destination_count
533,ABW,2012,1549226524,2390772834,0.452,-0.8,29.0,,AW,Aruba,300604043.3333333,5.153711529695215,0.2279505484373881,1549226524.0,0.772049451562612,,,,,,,25444.7336646687,156.645197205944,0.0034077558555067,9.52,1.0288289,1.0017778,1.3159088,1.3458678,1.4635658,1.3889093,1.2574763999999998,0.4475506686847455,1,0.1289303005314668,0.269175999086815,81.475235,,81.475235,10.14426407186926,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,1.639717140484354,3.9087420041017555,0.29963906573289023,1,0.2850616794421355,0.1228521096178073,2.4280531668193026,56.0,0.8771478903821927,8.13986835969686,56.0,1.0,39.0
533,ABW,2013,611131865,3451970580,0.829,-0.169,63.0,,AW,Aruba,300604043.3333333,2.033012790590874,0.0886125931080741,611131865.0,0.911387406891926,,,,,,,26680.1411206342,155.731904417046,0.0024516533160762,9.69,1.0289865,1.00201,1.3143193,1.3420243,1.4627699,1.3861136,1.2560372666666666,0.4475506686847455,1,0.1289303005314668,0.269175999086815,83.036606,,83.036606,10.191674789394664,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,0.7095188261123369,2.033012790590874,-0.2931772338521732,1,0.2850616794421355,0.09599553328570347,2.6449512409277105,51.0,0.9040044667142966,10.417151358738575,12.0,0.17818362500323198,9.0
533,ABW,2014,592421709,3712402717,0.729,-0.373,52.0,,AW,Aruba,300604043.3333333,1.9707709265343327,0.1269639556552272,592421709.0,0.8730360443447728,,,,,,,26773.8226808518,156.491052766236,0.0032351716185251,,0.8949794,0.6967705,1.2105482,1.0095673,1.2441605,1.3891229,1.0741914666666668,0.4475506686847455,1,0.1289303005314668,0.269175999086815,100.29159,,100.29159,10.19517992351267,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,0.6784247994651658,1.9707709265343327,0.013110754287609439,1,0.2850616794421355,0.13025834064364353,2.4562809083119896,57.0,0.8697416593563565,7.677051581178721,7.0,0.065654413780704,1.0
533,ABW,2015,377970145,2638309583,0.975,-0.09,76.0,,AW,Aruba,300604043.3333333,1.257368799197678,0.1218917350727916,377970145.0,0.8781082649272083,,,,,,,27458.2201537506,140.493001133496,0.0023876594444871,10.02,1.1609441,0.6950388,1.209329,1.2928771,1.3576467,1.3898855,1.1842868666666668,0.4475506686847455,1,0.1289303005314668,0.269175999086815,105.95364,,105.95364,10.22042086126176,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,0.22902128291446644,1.257368799197678,-0.09891074747613615,1,0.2850616794421355,0.1387881305952571,2.4105192875904145,47.0,0.8612118694047429,7.20522710199379,6.0,0.03676768505183381,3.0
533,ABW,2016,251979260,1696309041,0.845,0.192,98.0,,AW,Aruba,300604043.3333333,0.8382430828469783,0.1792164428202115,251979260.0,0.8207835571797885,,,,,,,27587.2498040483,136.887263320827,0.0033437423337293,10.16,1.1622716,0.6956408,1.2062931,1.2931593,1.3588318,1.3889356,1.1841887,0.4475506686847455,1,0.1289303005314668,0.269175999086815,98.67869,,98.67869,10.225108981345736,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,-0.17644714556727692,0.8382430828469783,-0.16699716117092578,1,0.2850616794421355,0.19722445993926221,2.1602367875794135,55.0,0.8027755400607378,5.070365005983349,6.0,0.0025817300543108917,3.0
533,ABW,2017,271862725,1794519396,0.835,0.111,95.0,,AW,Aruba,300604043.3333333,0.904388117955344,0.1011007330984691,271862725.0,0.8988992669015309,,,,,,,28548.8904317739,138.716620095236,0.0028271906386295,10.3,1.1613218,0.6958363,1.2066651,1.2924687,1.2660605,1.3881098,1.1684103666666663,0.4475506686847455,1,0.1289303005314668,0.269175999086815,107.37731,,107.37731,10.25937335029299,0,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,-0.10049667670604023,0.904388117955344,0.24633532247726464,1,0.2850616794421355,0.11244062543491418,2.5586421401310515,54.0,0.8875593745650858,8.893582689815668,6.0,0.275464007766827,1.0
533,ABW,2018,219837638,1309215630,0.775,0.241,100.0,,AW,Aruba,300604043.3333333,0.7313196308415146,0.2259195515950336,219837638.0,0.7740804484049664,,,,,,,29419.208623316,138.824972245657,0.0018846916867828,10.15,1.1629372,0.9066629,1.3341522,1.2931496,0.9845005,1.4179056,1.183218,0.4475506686847455,1,0.1289303005314668,0.269175999086815,98.55291,,98.55291,10.289403094518178,1,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,0,,-0.31290466330575484,0.7313196308415146,0.3713093506643901,1,0.2850616794421355,0.2717140296476835,1.8008951421169292,51.0,0.7282859703523166,3.6803399563012795,6.0,0.001580106480238835,2.0
533,ABW,2019,119654937,1155051943,1.053,0.05,73.0,,AW,Aruba,300604043.3333333,0.3980483285360112,0.176511364522232,119654937.0,0.823488635477768,,,,,,,29699.1805366222,137.9619293134,0.0016801157710481,12.12,1.1651628,0.9077089,1.3349374,1.2930625,0.9858983,1.4172559,1.1840043,0.4475506686847455,1,0.1289303005314668,0.269175999086815,90.94625,,90.94625,10.29887473305062,1,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,1,,-0.9211818525871003,0.3980483285360112,0.10041417616999837,1,0.2850616794421355,0.21439631392897382,2.088729018871499,48.0,0.7856036860710262,4.664259294734351,3.0,0.0019961519531111207,0.0
533,ABW,2020,134021007,774462573,0.763,-0.239,67.0,,AW,Aruba,300604043.3333333,0.4458390030748422,0.3038157214791341,134021007.0,0.6961842785208658,,,,,,,22729.8897593533,122.723738046404,0.0030371933477854,,1.165722,0.9047216,1.3345061,1.2938144,0.9835183,1.4163396,1.1831036666666666,0.4475506686847455,1,0.1289303005314668,0.269175999086815,77.2938,,77.2938,10.031436066828372,1,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,1,,-0.8077973717837317,0.4458390030748422,0.5511806717603207,1,0.2850616794421355,0.41561928840111034,1.5811684992363335,43.0,0.5843807115988897,2.4060481019709297,4.0,0.005331589183959619,1.0
533,ABW,2021,145808150,1179166450,0.766,-0.281,67.0,,AW,Aruba,300604043.3333333,0.4850505282070225,0.3003101011712752,145808150.0,0.6996898988287248,,,,,,,26292.9179363154,139.917797708768,0.0020661282461218,9.66,0.8692192,0.9064944,1.3328137,1.2183341,0.9825611,0.9629543,1.0453961333333333,0.4475506686847455,1,0.1289303005314668,0.269175999086815,82.07024,,82.07024,10.177054901915485,1,0.8849999999999999,0.07100000000000001,10.234967730966828,138.6989615165197,1.1789619777777778,0.0028528641389486335,300604043.3333333,0.4475506686847455,0.9002486319663799,0.3022453255286476,1.0420957229105636,0.8852977023291011,1.3252997428131654,-0.6520764069067637,1.32423737721177,1,1,0.26917599908681505,0.317817685580497,0.09199032602445012,0.0005054242967162711,0.01557475757050082,HIC,High income,Latin America & Caribbean,1,,-0.7235022116010583,0.4850505282070225,0.9728578467299478,1,0.2850616794421355,0.388884074040771,1.669558856462653,44.0,0.6111159259592289,2.5714604087776527,6.0,0.002350715221462144,2.0
